id	subject	timestamp	article_url	sender	instance_id	tags	topsentence
588004c9cd4d7409b4000007	Man Utd takes top spot on football’s rich list	2017-01-18T19:13:38-05:00	https://liveintent.com/powered-by/	FT		['ft', 'manchester utd', 'utd', 'rich list', 'man', 'premier league', 'decade', 'football clubs', 'real madrid', 'football’s', 'subscribe', 'summit', 'manchester united may', 'knocks', 'recent years', 'place', 'english', 'europe’s']	Manchester Utd knocks Real Madrid from top of football’s rich list Manchester United may have lost its place at the summit of the English Premier League in recent years, but it has returned to the top of the annual ranking of Europe’s richest football clubs for the first time in more than a decade.
5880b67dcd4d7409b4000018	ECB keeps rates unchanged in January	2017-01-19T07:52:05-05:00	https://www.execsense.com/cio/cio-role-transition/	FT		['line', '€80bn quantitative', 'bond', 'ecb', 'policy meeting', 'european central bank', 'policymakers', 'forecasts', 'pace', 'rates', 'change decision', 'today’s', 'meeting', 'record lows', '2016', 'measures', 'benchmark interest rates']	ECB keeps rates unchanged in January The European Central Bank has maintained its benchmark interest rates at record lows and left the pace of its bond purchases unchanged at its January policy meeting, in line with forecasts.
588170e8cd4d744297000002	China GDP hits growth target as stimulus outweighs reform	2017-01-19T21:07:09-05:00	https://liveintent.com/powered-by/	FT		['fiscal stimulus', 'headwinds', 'china’s', 'geopolitical risks', 'possible trade war looms', '2016', 'building', 'stimulus outweighs reform', 'china gdp', 'donald trump', 'hits growth target', 'economy', 'us', 'policymakers', 'robust']	Economy stabilised in 2016 but financial and geopolitical risks are building China’s economy avoided a hard landing in 2016 thanks to robust monetary and fiscal stimulus, but policymakers are now bracing for headwinds as a possible trade war looms under the US presidency of Donald Trump.
5882427ccd4d744297000025	Donald Trump sworn is as 45th president of the US	2017-01-20T12:01:29-05:00	http://click.newsletters.ft.com/f/a/6M27NhxBLK84mv77ZVjUkg~~/AAAAAQA~/RgRaZMdSP0EIAOwjh1C2YvZXCGZpbnRpbWVzWAQAAAAAQgoAA2dCglh0O5zuUh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERyaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD03MDI4NjY2MDM1NzQ1NzAxh1oBeyJjYXRlZ29yeSI6Im5ld3NsZXR0ZXIiLCJwcm9kdWN0IjoiRW1FIiwibGlzdElkIjoiNTY0NDk1ZjhlNGIwYWY2NjgxZjBmMzlkIiwidXNlclV1aWQiOiI0NWEzMjIyNi1iNDRjLTRiMGQtYTQzNy02MTJiMDk0OGUyNWQiLCJiaW5kaW5nIjoiZWRpdG9yaWFsIiwidGVtcGxhdGVJZCI6IjU1Y2NiODc1MDkwYmZmMDMwMGU3OGI2MyIsInJlcXVlc3RlZFNlbmRUaW1lIjoiMTQ4NDkzMTY2MCIsInRyYW5zYWN0aW9uSWQiOiI1YzNiMDU5MC00NGNmLTQzYTQtOTJlNS0yYTBhZmUwYWRlNmMiLCJlbWFpbElkIjoiNTg4MjNkMmM2YjAyNTAwMDA0YWViYTAwIiwic291cmNlIjoic2ltcGxlLWVtYWlsLXNlcnZpY2UifQ~~	FT		['bible', 'barack obama', 'end', 'unlikely journey', 'three', 'donald trump has', 'vice-president', 'bush', 'attended', 'eight', 'w', 'own bible', 'jimmy carter bill clinton', 'powerful man', 'donald trump', 'abraham lincoln', 'supreme court chief justice', 'property developer', 'mr trump', 'presidents —', 'states', 'ceremony', 'sworn', 'york', 'george', '45th president', 'world', 'presidency', 'us', 'was sworn', '—', 'mike pence']	Attended by three former presidents — Jimmy Carter, Bill Clinton and George W Bush — the ceremony marked the end of eight years of the presidency of Barack Obama.
5882ac66cd4d74429700004b	Theresa May to emphasise value of EU and Nato to Trump	2017-01-20T19:33:34-05:00	https://www.ft.com/products	FT		['weeks', 'trump', 'urge', 'trump theresa may', 'honesty', 'britain', 'eu', 'financial', 'crucial partner', 'key element', 'nato', 'british prime minister', 'new president', 'donald trump', 'theresa may', 'special relationship”', 'very frank” discussions', 'security issues', 'emphasise value', 'interview', 'european unity']	Theresa May to emphasise value of EU and Nato to Trump Theresa May will urge Donald Trump not to undermine European unity when she meets him in Washington in the next few weeks, insisting that Britain sees a strong EU as a crucial partner on both economic and security issues.
58863303cd4d747787000006	Theresa May plans China visit to bolster trade	2017-01-23T11:44:49-05:00	https://www.ft.com/products	FT		\['wake', 'theresa may', 'beijing', 'shore', 'arrangements', 'uk', 'bolster trade', \june's\, 'attempt', 'links', 'chinese officials', 'britain’s', 'leg', 'eu', 'soon', 'vote', 'world’s second-largest economy', \prime minister's visit\, 'donald trump', 'us president', 'china']|The UK prime minister's visit to Beijing will represent the second leg of an attempt to strengthen Britain’s global trading links in the wake of June's vote to leave the EU; later this week she will hold talks with Donald Trump, the US president, in Washington.	
58863603cd4d747787000007	Theresa May plans China visit to bolster trade	2017-01-23T11:57:07-05:00	https://www.ft.com/products	FT		['arrangements', 'soon', 'shore', 'bolster trade', 'china', 'uk', 'world’s second-largest economy', 'theresa may', 'chinese officials', 'britain’s']	Theresa May plans China visit to bolster trade Theresa May intends to visit China “relatively soon” to shore up Britain’s trading arrangements with the world’s second-largest economy, said UK and Chinese officials.
5887019bcd4d747787000028	BT Italian writedown balloons to £530m	2017-01-24T02:25:57-05:00	http://click.newsletters.ft.com/f/a/roZ9ZizYL8UfRLk78dTNdg~~/AAAAAQA~/RgRaaYYiP0EIAOwjh1C76eVXCGZpbnRpbWVzWAQAAAAAQgoAA4UBh1h0O1uUUh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERyaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD01NTE4OTU0MTU2NDY1Mzc0h1oBeyJiaW5kaW5nIjoiZWRpdG9yaWFsIiwiY2F0ZWdvcnkiOiJuZXdzbGV0dGVyIiwidXNlclV1aWQiOiI0NWEzMjIyNi1iNDRjLTRiMGQtYTQzNy02MTJiMDk0OGUyNWQiLCJwcm9kdWN0IjoiRW1FIiwiZW1haWxJZCI6IjU4ODZmZmE1MDVhYjU2MDAwNDViYWYxYiIsImxpc3RJZCI6IjU2NDQ5NWY4ZTRiMGFmNjY4MWYwZjM5ZCIsInRlbXBsYXRlSWQiOiI1NWNjYjg3NTA5MGJmZjAzMDBlNzhiNjMiLCJyZXF1ZXN0ZWRTZW5kVGltZSI6IjE0ODUyNDI2NDMiLCJ0cmFuc2FjdGlvbklkIjoiMWE2NDE5ZmQtNzdjMC00MTM0LWFiYmEtMjQzMDBiNWExMzdhIiwic291cmNlIjoic2ltcGxlLWVtYWlsLXNlcnZpY2UifQ~~	FT		['country', 'writedowns', 'errors', '£145m', 'estimate', 'cost', 'italy', 'telecoms company', 'independent investigation', 'bt', 'uk', 'kpmg', 'faces', '£530m', 'italian writedown balloons', 'improper behaviour', 'would increase the size']	BT Italian writedown balloons to £530m UK telecoms company BT said on Tuesday it would increase the size of writedowns it faces in Italy over “improper behaviour” in the country to £530m, from an earlier estimate of £145m.
588722a9cd4d741ed8000002	UK Supreme Court rules parliament must hold vote on Article 50	2017-01-24T04:47:12-05:00	https://www.execsense.com/ceo/create-advisory-board-how-to/	FT		['court', 'majority', 'prime minister', 'royal prerogative', 'uk’s', 'one', 'eu', '8 to 3 that', 'theresa may', 'uk', 'important constitutional cases', 'trigger', 'vote', 'two-year exit', 'modern times', 'blow', 'government', 'article', 'parliamentary vote', '50', 'ruling', 'supreme court', 'supreme court rules parliament']	In one of most important constitutional cases of modern times, the Supreme Court ruled by a majority of 8 to 3 that the UK prime minister cannot use royal prerogative to trigger Article 50 and start the UK’s two-year exit from the EU.
58873a68cd4d741ed8000007	We must rebuild the EU as Trump pursues protectionist 'illusion', says Macron	2017-01-24T06:28:11-05:00	https://www.ft.com/products	FT		\['macron emmanuel macron', 'organisation', 'rebuilt', 'power', \pursues protectionist 'illusion\, 'strengthened to', 'trump', 'global role', 'macron', 'writing', 'donald trump', 'presidency', 'new us president', 'backfire', 'eu', 'warns', 'dysfunctional', 'centrist candidate', 'economics minister', 'protectionist policies', 'brexit', 'ft']|\We must rebuild the EU as Trump pursues protectionist 'illusion', says Macron Emmanuel Macron, the former economics minister and centrist candidate for the French presidency, says Brexit has shown the EU is a \dysfunctional and highly uninspiring organisation\ which must be rebuilt and strengthened to take on a greater global role.
5887535fcd4d741ed8000008	Live: Watch the Oscar nominations
58876cf4cd4d741ed800001a	Ex-EU parliament chief Schulz backed to challenge Merkel	2017-01-24T10:04:03-05:00	http://click.newsletters.ft.com/f/a/pwwy_ZFFY_w21r-hYvxIiw~~/AAAAAQA~/RgRaafHRP0EIAKwjh0q8bfVXCGZpbnRpbWVzWAQAAAAAQgoAAuNsh1i6TqxIUh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERyaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD0xODAxNTI2NjM5MjE0OTYxh1oBeyJyZXF1ZXN0ZWRTZW5kVGltZSI6IjE0ODUyNzAyMDQiLCJlbWFpbElkIjoiNTg4NzY5YTU4M2Y2M2IwMDA0M2Q3ZWM5IiwiYmluZGluZyI6ImVkaXRvcmlhbCIsInRlbXBsYXRlSWQiOiI1NWNjYjg3NTA5MGJmZjAzMDBlNzhiNjMiLCJwcm9kdWN0IjoiRW1FIiwic291cmNlIjoic2ltcGxlLWVtYWlsLXNlcnZpY2UiLCJ0cmFuc2FjdGlvbklkIjoiMWM5NDk5ODEtODdhMC00OGIwLWI2NjUtYWI4ODk4Yjk4NTA5IiwibGlzdElkIjoiNTY0NDk1ZjhlNGIwYWY2NjgxZjBmMzlkIiwidXNlclV1aWQiOiI0NWEzMjIyNi1iNDRjLTRiMGQtYTQzNy02MTJiMDk0OGUyNWQiLCJjYXRlZ29yeSI6Im5ld3NsZXR0ZXIifQ~~	FT		['ex-eu', 'martin schulz', 'chancellor', 'lays', 'schulz', 'decision', 'european parliament president', 'parliament chief', 'centre-left party and challenge', 'chance', 'angela merkel', 'merkel sigmar gabriel', 'year’s parliamentary election', 'click', 'merkel', 'german social democrat leader', 'ground']	Ex-EU parliament chief Schulz backed to challenge Merkel Sigmar Gabriel, the German social democrat leader, has turned down the chance to run against Angela Merkel in this year’s parliamentary election, a decision that lays the ground for Martin Schulz, the former European Parliament president, to take over the centre-left party and challenge the chancellor.
5888b7abcd4d742c5f000015	Dow Jones Industrial Average hits 20,000 milestone	2017-01-25T09:35:15-05:00	https://www.execsense.com/cio/cio-role-transition/	FT		['points', 'wall', 'onset', 'dow jones', 'wake', 'us equities', '0.5', 'blue-chip companies', 'presidential election', 'resumes', 'average', 'venerable equity barometer', ' the', 'cent', 'street’s', 'milestone', 'gauge', 'trump', '20000', 'rally', '2017', 'hits']	Dow Jones Industrial Average hits 20,000 milestone The Dow Jones Industrial Average on Wednesday rose above 20,000 points for the first time, marking a milestone for Wall Street’s venerable equity barometer as the Trump trade that stalled at the onset of 2017 resumes.
5888dc33cd4d745609000001	French open inquiry into payments to François Fillon’s wife	2017-01-25T12:10:31-05:00	http://click.newsletters.ft.com/f/a/fy1LbSpk-XFC4153UWsLDQ~~/AAAAAQA~/RgRaa2CoP0EIAOwjh1C97opXCGZpbnRpbWVzWAQAAAAAQgoAAwfciFh0O8RSUh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERyaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD04NzcyMjA4OTU2MjgyODI4h1oBeyJjYXRlZ29yeSI6Im5ld3NsZXR0ZXIiLCJwcm9kdWN0IjoiRW1FIiwidHJhbnNhY3Rpb25JZCI6ImY4NjZkODQ2LWJhMzUtNGNhNi1iYWRlLTI4ZmRlNzhjNzhhOSIsImxpc3RJZCI6IjU2NDQ5NWY4ZTRiMGFmNjY4MWYwZjM5ZCIsInJlcXVlc3RlZFNlbmRUaW1lIjoiMTQ4NTM2NDEyMCIsInVzZXJVdWlkIjoiNDVhMzIyMjYtYjQ0Yy00YjBkLWE0MzctNjEyYjA5NDhlMjVkIiwic291cmNlIjoic2ltcGxlLWVtYWlsLXNlcnZpY2UiLCJiaW5kaW5nIjoiZWRpdG9yaWFsIiwiZW1haWxJZCI6IjU4ODhkYWRiNTJlNGJhMDAwNDE2M2ZjYyIsInRlbXBsYXRlSWQiOiI1NWNjYjg3NTA5MGJmZjAzMDBlNzhiNjMifQ~~	FT		['restore high', 'mr fillon', 'presidential frontrunner', 'penelope fillon', 'aide', 'parliamentary aide', 'open inquiry', 'french authorities', 'work', '€500000', 'allegations', 'total', 'weekly french satirical newspaper', 'wife', 'francois fillon', 'presidential nomination', 'french', 'francois fillon’s', 'payments', 'claims', 'fake job', 'vow', 'centre-right', 'eight', 'moral standards']	Mr Fillon, who won the centre-right presidential nomination in November on a vow to restore high moral standards in French politics, is facing allegations from a weekly French satirical newspaper that his wife Penelope Fillon earned a total of €500,000 over eight years as an aide but did little work.
5889a31ecd4d746435000001	Johnson & Johnson to buy Actelion for $30bn	2017-01-26T02:19:54-05:00	https://www.execsense.com/cio/cio-role-transition/	FT		['healthcare company', 'actelion', 'switzerland', '280', 'unit', 'swiss biotech group', 'latter’s', 'world’s', 'standalone company', 'us-based jj', 'outstanding shares', 'johnson', 'announcement', 'rd', 'all-cash tender', '30bn', 'biotechnology company', 'share']	Actelion said in an announcement that the all-cash tender offer from US-based J&J, the world’s largest healthcare company, would be made in Switzerland for all outstanding shares in the Swiss biotech group at $280 per share.
5889c815cd4d746435000003	UK shrugs off Brexit fears to become fastest growing economy in 2016	2017-01-26T04:57:26-05:00	http://click.newsletters.ft.com/f/a/xI-1GYr_3SXpD9DCkdk9Bw~~/AAAAAQA~/RgRabEz1P0EIAKxEeVwBrExXCGZpbnRpbWVzWAQAAAAAQgoAAgbIiViXQ-O5Uh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERzaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD0wOTE0MjgwMTg2NjQxODkxNYdaAXsiZW1haWxJZCI6IjU4ODljNjk3MDdjOGEyMDAwNDMxM2ZiOSIsImxpc3RJZCI6IjU2NDQ5NWY4ZTRiMGFmNjY4MWYwZjM5ZCIsInByb2R1Y3QiOiJFbUUiLCJ0cmFuc2FjdGlvbklkIjoiYTc5NjNiMzQtNDJiNi00YzlhLWEwYzItY2E4YzlhMTk1MWUzIiwicmVxdWVzdGVkU2VuZFRpbWUiOiIxNDg1NDI0NjA2IiwidXNlclV1aWQiOiI0NWEzMjIyNi1iNDRjLTRiMGQtYTQzNy02MTJiMDk0OGUyNWQiLCJ0ZW1wbGF0ZUlkIjoiNTVjY2I4NzUwOTBiZmYwMzAwZTc4YjYzIiwic291cmNlIjoic2ltcGxlLWVtYWlsLXNlcnZpY2UiLCJjYXRlZ29yeSI6Im5ld3NsZXR0ZXIiLCJiaW5kaW5nIjoiZWRpdG9yaWFsIn0~	FT		['0.6', 'slowdown', 'growth', 'signs', 'eu', 'cent', 'power', 'shrugs', 'quarter', 'fears', 'three', 'cent growth', '2015', '2016', 'economists', '2.2', 'brexit', 'statistics', 'economy', 'country', 'uk', '2.0', 'months']	UK shrugs off Brexit fears to become fastest growing economy in 2016 The UK economy continued to power ahead over the final three months of last year, showing no signs of the slowdown that many economists had predicted since the country voted to leave the EU in June.
